log_id,timestamp,event,status,location_id
2764,"10/19/2002,7:36:42",delivered,delivered,
2765,"6/4/2007,10:39:15",delivered,delivered,
2766,"5/29/2018,19:05:37",delivered,delivered,
2767,"5/7/2001,8:26:32",delivered,delivered,
2768,"3/26/2001,14:42:55",delivered,delivered,
2769,"2/15/2013,9:43:26",delivered,delivered,
2770,"3/27/2009,8:17:16",delivered,delivered,
2771,"9/7/2006,10:32:14",delivered,delivered,
2772,"2/5/2004,7:41:47",delivered,delivered,
2773,"9/9/2002,17:58:06",delivered,delivered,
2774,"6/10/2008,7:36:25",delivered,delivered,
2775,"11/19/2007,10:51:13",delivered,delivered,
2776,"3/15/2004,9:03:54",delivered,delivered,
2777,"10/28/2007,8:19:23",delivered,delivered,
2778,"5/2/2015,9:00:27",delivered,delivered,
2779,"2/24/2002,6:12:53",delivered,delivered,
2780,"12/19/2008,6:23:56",delivered,delivered,
2781,"9/17/2003,7:30:26",delivered,delivered,
2782,"6/24/2011,14:45:48",delivered,delivered,
2783,"12/4/2011,6:00:45",delivered,delivered,
2784,"9/25/2006,8:43:55",delivered,delivered,
2785,"8/8/2014,12:04:26",delivered,delivered,
2786,"6/24/2003,13:15:22",delivered,delivered,
2787,"7/27/2017,17:34:43",delivered,delivered,
2788,"10/31/2001,8:46:59",delivered,delivered,
2789,"10/16/2008,15:17:20",delivered,delivered,
2790,"11/11/2002,10:42:25",delivered,delivered,
2791,"2/20/2011,11:47:56",delivered,delivered,
2792,"9/3/2002,17:05:53",delivered,delivered,
2793,"5/8/2009,6:15:40",delivered,delivered,
2794,"4/13/2015,19:58:26",delivered,delivered,
2795,"3/3/2001,6:34:26",delivered,delivered,
2796,"5/5/2009,18:35:17",delivered,delivered,
2797,"2/19/2003,11:28:20",delivered,delivered,
2798,"1/7/2006,8:05:48",delivered,delivered,
2799,"11/9/2010,6:36:23",delivered,delivered,
2800,"5/12/2008,17:05:29",delivered,delivered,
2801,"2/27/2001,15:37:34",delivered,delivered,
2802,"10/31/2010,14:52:11",delivered,delivered,
2803,"1/7/2014,9:38:35",delivered,delivered,
2804,"8/9/2014,17:10:48",delivered,delivered,
2805,"7/30/2014,6:02:55",delivered,delivered,
2806,"7/14/2005,16:09:36",delivered,delivered,
2807,"6/21/2001,12:40:55",delivered,delivered,
2808,"10/28/2003,10:23:11",delivered,delivered,
2809,"4/1/2015,9:37:23",delivered,delivered,
2810,"3/16/2003,10:26:20",delivered,delivered,
2811,"4/17/2012,18:48:25",delivered,delivered,
2812,"4/25/2012,11:58:32",delivered,delivered,
2813,"7/17/2003,13:22:22",delivered,delivered,
2814,"3/2/2017,8:29:52",delivered,delivered,
2815,"2/21/2010,16:33:55",delivered,delivered,
2816,"1/13/2012,10:38:13",delivered,delivered,
2817,"4/21/2010,7:09:44",delivered,delivered,
2818,"4/18/2012,15:06:04",delivered,delivered,
2819,"3/18/2017,14:05:04",delivered,delivered,
2820,"10/10/2013,14:03:44",delivered,delivered,
2821,"4/27/2007,10:27:57",delivered,delivered,
2822,"12/31/2004,13:41:38",delivered,delivered,
2823,"9/1/2015,6:23:45",delivered,delivered,
2824,"2/24/2014,11:38:48",delivered,delivered,
2825,"7/14/2010,15:27:03",delivered,delivered,
2826,"5/14/2002,15:04:57",delivered,delivered,
2827,"4/30/2008,16:43:13",delivered,delivered,
2828,"12/28/2003,6:30:29",delivered,delivered,
2829,"1/8/2013,18:57:31",delivered,delivered,
2830,"9/10/2006,19:56:15",delivered,delivered,
2831,"4/2/2012,12:45:29",delivered,delivered,
2832,"7/12/2008,16:36:07",delivered,delivered,
2833,"7/11/2007,14:37:18",delivered,delivered,
2834,"2/7/2009,17:51:25",delivered,delivered,
2835,"5/8/2015,13:13:22",delivered,delivered,
2836,"3/27/2014,9:10:53",delivered,delivered,
2837,"5/1/2010,17:30:03",delivered,delivered,
2838,"1/9/2008,8:07:00",delivered,delivered,
2839,"6/15/2006,11:53:27",delivered,delivered,
2840,"11/21/2005,7:23:18",delivered,delivered,
2841,"9/29/2016,16:52:58",delivered,delivered,
2842,"5/29/2008,13:50:11",delivered,delivered,
2843,"7/31/2006,11:25:20",delivered,delivered,
2844,"8/19/2005,6:35:22",delivered,delivered,
2845,"9/26/2013,8:01:52",delivered,delivered,
2846,"6/4/2006,17:02:33",delivered,delivered,
2847,"6/9/2001,18:42:01",delivered,delivered,
2848,"1/5/2008,16:54:20",delivered,delivered,
2849,"12/12/2004,13:01:38",delivered,delivered,
2850,"2/26/2001,19:27:17",delivered,delivered,
2851,"12/6/2016,16:04:53",delivered,delivered,
2852,"5/4/2009,14:30:55",delivered,delivered,
2853,"9/21/2008,16:48:09",delivered,delivered,
2854,"3/6/2006,11:07:08",delivered,delivered,
2855,"2/14/2008,6:44:32",delivered,delivered,
2856,"12/12/2002,11:39:00",delivered,delivered,
2857,"9/17/2006,7:55:08",delivered,delivered,
2858,"5/16/2016,19:30:41",delivered,delivered,
2859,"3/24/2012,18:08:16",delivered,delivered,
2860,"9/19/2012,8:37:57",delivered,delivered,
2861,"2/13/2015,8:49:09",delivered,delivered,
2862,"1/23/2011,8:23:13",delivered,delivered,
2863,"7/31/2013,10:00:45",delivered,delivered,
2864,"4/23/2005,19:05:28",delivered,delivered,
2865,"9/17/2018,12:12:54",delivered,delivered,
2866,"8/31/2012,13:14:04",delivered,delivered,
2867,"1/23/2014,9:09:27",delivered,delivered,
2868,"4/29/2014,9:27:53",delivered,delivered,
2869,"9/25/2010,6:11:10",delivered,delivered,
2870,"10/11/2002,6:29:09",delivered,delivered,
2871,"2/26/2003,16:20:07",delivered,delivered,
2872,"10/31/2015,10:03:44",delivered,delivered,
2873,"1/4/2004,12:45:49",delivered,delivered,
2874,"12/13/2002,19:44:47",delivered,delivered,
2875,"7/7/2016,11:16:03",delivered,delivered,
2876,"8/7/2010,8:24:26",delivered,delivered,
2877,"10/9/2007,16:00:51",delivered,delivered,
2878,"1/1/2002,19:09:41",delivered,delivered,
2879,"4/29/2003,13:04:42",delivered,delivered,
2880,"1/14/2008,10:29:44",delivered,delivered,
2881,"1/27/2006,7:08:15",delivered,delivered,
2882,"4/5/2018,14:17:31",delivered,delivered,
2883,"10/25/2007,9:14:19",delivered,delivered,
2884,"1/16/2004,7:54:21",delivered,delivered,
2885,"6/25/2012,18:44:17",delivered,delivered,
2886,"8/22/2015,18:16:54",delivered,delivered,
2887,"12/31/2015,11:12:48",delivered,delivered,
2888,"1/19/2013,19:24:18",delivered,delivered,
2889,"12/24/2017,10:55:00",delivered,delivered,
2890,"6/27/2014,19:01:56",delivered,delivered,
2891,"12/19/2011,18:04:46",delivered,delivered,
2892,"2/2/2002,16:36:26",delivered,delivered,
2893,"2/16/2007,14:04:22",delivered,delivered,
2894,"11/2/2007,10:18:39",delivered,delivered,
2895,"2/25/2004,19:08:32",delivered,delivered,
2896,"1/14/2007,13:37:14",delivered,delivered,
2897,"5/30/2012,10:32:25",delivered,delivered,
2898,"1/26/2009,8:20:40",delivered,delivered,
2899,"1/13/2001,10:58:18",delivered,delivered,
2900,"4/26/2007,11:39:20",delivered,delivered,
2901,"3/14/2015,15:58:43",delivered,delivered,
2902,"6/20/2006,8:11:57",delivered,delivered,
2903,"9/3/2018,11:05:18",delivered,delivered,
2904,"3/7/2008,13:05:40",delivered,delivered,
2905,"7/22/2012,7:26:15",delivered,delivered,
2906,"11/24/2015,17:58:00",delivered,delivered,
2907,"12/21/2006,15:14:53",delivered,delivered,
2908,"10/17/2010,16:40:20",delivered,delivered,
2909,"12/15/2007,10:16:07",delivered,delivered,
2910,"5/14/2015,18:57:48",delivered,delivered,
2911,"11/15/2013,6:35:39",delivered,delivered,
2912,"5/16/2015,15:03:35",delivered,delivered,
2913,"1/1/2001,14:23:14",delivered,delivered,
2914,"2/9/2017,18:08:36",delivered,delivered,
2915,"12/9/2008,6:55:56",delivered,delivered,
2916,"7/6/2018,19:23:05",delivered,delivered,
2917,"10/7/2001,14:31:35",delivered,delivered,
2918,"6/10/2010,15:59:41",delivered,delivered,
2919,"6/29/2016,10:54:26",delivered,delivered,
2920,"3/24/2003,12:48:22",delivered,delivered,
2921,"7/9/2015,8:19:07",delivered,delivered,
2922,"8/18/2006,13:16:42",delivered,delivered,
2923,"9/17/2014,8:47:46",delivered,delivered,
2924,"4/16/2001,16:32:00",delivered,delivered,
2925,"8/19/2013,10:20:37",delivered,delivered,
2926,"5/16/2015,14:44:05",delivered,delivered,
2927,"3/8/2015,18:45:09",delivered,delivered,
2928,"2/17/2007,6:30:53",delivered,delivered,
2929,"9/25/2014,8:55:42",delivered,delivered,
2930,"1/18/2010,8:37:42",delivered,delivered,
2931,"9/16/2018,7:04:49",delivered,delivered,
2932,"7/13/2005,19:16:17",delivered,delivered,
2933,"8/14/2004,6:53:21",delivered,delivered,
2934,"9/15/2012,11:45:29",delivered,delivered,
2935,"3/30/2016,9:01:28",delivered,delivered,
2936,"3/20/2010,19:24:19",delivered,delivered,
2937,"3/15/2014,19:40:56",delivered,delivered,
2938,"7/28/2014,13:08:03",delivered,delivered,
2939,"5/3/2010,18:59:53",delivered,delivered,
2940,"2/5/2010,14:10:37",delivered,delivered,
2941,"3/11/2001,11:33:49",delivered,delivered,
2942,"10/11/2013,14:41:25",delivered,delivered,
2943,"4/26/2009,12:43:25",delivered,delivered,
2944,"4/7/2003,12:23:46",delivered,delivered,
2945,"3/31/2014,6:31:15",delivered,delivered,
2946,"2/11/2016,17:22:47",delivered,delivered,
2947,"12/22/2005,16:27:43",delivered,delivered,
2948,"7/22/2002,17:37:38",delivered,delivered,
2949,"9/26/2018,7:12:49",delivered,delivered,
2950,"4/11/2005,8:24:47",delivered,delivered,
2951,"10/8/2016,12:27:00",delivered,delivered,
2952,"1/11/2013,17:19:46",delivered,delivered,
2953,"5/29/2006,11:12:17",delivered,delivered,
2954,"5/15/2006,10:45:52",delivered,delivered,
2955,"5/28/2008,17:52:11",delivered,delivered,
2956,"7/29/2005,16:27:25",delivered,delivered,
2957,"1/27/2014,14:10:36",delivered,delivered,
2958,"5/17/2015,12:43:09",delivered,delivered,
2959,"10/21/2018,12:43:47",delivered,delivered,
2960,"8/3/2001,18:22:42",delivered,delivered,
2961,"2/14/2007,16:55:29",delivered,delivered,
2962,"10/18/2001,17:45:41",delivered,delivered,
2963,"5/14/2010,18:50:55",delivered,delivered,
2964,"12/31/2007,13:06:18",delivered,delivered,
2965,"1/21/2009,10:31:47",delivered,delivered,
2966,"2/9/2011,12:01:42",delivered,delivered,
2967,"5/11/2004,13:19:14",delivered,delivered,
2968,"4/4/2016,17:10:44",delivered,delivered,
2969,"10/31/2001,13:14:55",delivered,delivered,
2970,"2/10/2018,12:00:53",delivered,delivered,
2971,"4/12/2004,19:15:35",delivered,delivered,
2972,"10/10/2007,18:17:23",delivered,delivered,
2973,"3/5/2003,15:52:44",delivered,delivered,
2974,"10/6/2015,16:02:18",delivered,delivered,
2975,"6/16/2008,13:42:52",delivered,delivered,
2976,"11/25/2018,19:53:09",delivered,delivered,
2977,"10/27/2011,6:29:35",delivered,delivered,
2978,"12/19/2005,15:14:52",delivered,delivered,
2979,"6/28/2014,10:45:58",delivered,delivered,
2980,"5/29/2017,8:50:49",delivered,delivered,
2981,"9/14/2005,18:16:21",delivered,delivered,
2982,"11/1/2010,11:29:18",delivered,delivered,
2983,"8/15/2006,13:05:31",delivered,delivered,
2984,"10/19/2003,18:53:29",delivered,delivered,
2985,"9/12/2003,6:26:32",delivered,delivered,
2986,"9/20/2013,7:58:08",delivered,delivered,
2987,"10/30/2001,7:12:04",delivered,delivered,
2988,"1/13/2002,11:45:47",delivered,delivered,
2989,"4/12/2001,14:48:56",delivered,delivered,
2990,"7/23/2011,12:44:12",delivered,delivered,
2991,"12/17/2002,13:06:33",delivered,delivered,
2992,"6/22/2006,10:51:02",delivered,delivered,
2993,"2/27/2007,10:10:27",delivered,delivered,
2994,"12/30/2007,18:10:42",delivered,delivered,
2995,"7/26/2013,6:19:26",delivered,delivered,
2996,"12/28/2003,15:59:56",delivered,delivered,
2997,"12/2/2005,7:36:54",delivered,delivered,
2998,"8/8/2012,10:47:53",delivered,delivered,
2999,"7/17/2007,14:40:41",delivered,delivered,
3000,"7/28/2010,9:06:48",delivered,delivered,
